timestamp,open,high,low,close,volume
2026-05-19T14:40:00.000Z,697.73999,698.080017,696.76001,697.91498,146551
2026-05-19T14:41:00.000Z,697.82001,698.31,697.60999,698.080505,122815
2026-05-19T14:42:00.000Z,698.1601,698.59998,697.99902,698.21997,100013
2026-05-19T14:43:00.000Z,698.34998,698.46997,697.44,697.48999,108534
2026-05-19T14:44:00.000Z,697.46997,697.71002,697.07,697.20001,113101
2026-05-19T14:45:00.000Z,697.21997,697.59003,696.54999,696.66498,126942
2026-05-19T14:46:00.000Z,696.62,696.78998,696.28003,696.41998,162584
2026-05-19T14:47:00.000Z,696.34003,696.40997,695.75,695.91559,179475
2026-05-19T14:48:00.000Z,695.88,696.28003,695.57,696.28003,149899
2026-05-19T14:49:00.000Z,696.21997,696.6344,695.95001,696.40002,112963
2026-05-19T14:50:00.000Z,696.35999,696.75,696.059998,696.50012,73898
2026-05-19T14:51:00.000Z,696.48999,697.080017,696.16998,696.78998,94627
2026-05-19T14:52:00.000Z,696.75012,697.53998,696.59003,697.27002,125707
2026-05-19T14:53:00.000Z,697.33002,697.6,697.11139,697.29999,56015
2026-05-19T14:54:00.000Z,697.30988,697.65002,697.14001,697.14001,84667
2026-05-19T14:55:00.000Z,697.14001,697.52002,696.95001,697.099976,63795
2026-05-19T14:56:00.000Z,697.15997,697.78003,697.049988,697.76501,60037
2026-05-19T14:57:00.000Z,697.77002,698.66998,697.60999,698.46997,121902
2026-05-19T14:58:00.000Z,698.47998,698.71997,698.10999,698.40002,106169
2026-05-19T14:59:00.000Z,698.36121,698.71002,698.099976,698.66998,120154
2026-05-19T15:00:00.000Z,698.65002,698.78003,698.44,698.73999,95035
2026-05-19T15:01:00.000Z,698.73999,699.25,698.15997,698.25,247441
2026-05-19T15:02:00.000Z,698.22998,699.21002,698.10999,698.92499,105509
2026-05-19T15:03:00.000Z,698.95001,699.22992,698.79999,698.96002,105691
2026-05-19T15:04:00.000Z,698.92999,699.3,698.83002,698.87,89272
2026-05-19T15:05:00.000Z,698.85498,699.028687,698,698.13,136861
2026-05-19T15:06:00.000Z,698.13,698.70001,697.97498,698.62872,111754
2026-05-19T15:07:00.000Z,698.62,698.63,697.59998,697.83002,140064
2026-05-19T15:08:00.000Z,697.76001,698.14001,697.52002,697.57001,76306
2026-05-19T15:09:00.000Z,697.62,698.40997,697.47998,698.38,76857
2026-05-19T15:10:00.000Z,698.45001,699.16998,698.40997,699.090027,88102
2026-05-19T15:11:00.000Z,698.96997,699.43,698.84998,698.94739,81767
2026-05-19T15:12:00.000Z,699.049988,699.28003,698.65002,698.71997,79892
2026-05-19T15:13:00.000Z,698.76001,699.12,698.71997,698.95001,45352
2026-05-19T15:14:00.000Z,698.94,699.28003,698.82001,699.23999,42868
2026-05-19T15:15:00.000Z,699.32001,699.77002,699.28998,699.62,104144
2026-05-19T15:16:00.000Z,699.59003,700.02002,699.34998,699.42999,95702
2026-05-19T15:17:00.000Z,699.46002,699.77991,699.37,699.65002,77772
2026-05-19T15:18:00.000Z,699.64001,699.84003,699.46997,699.52002,79433
2026-05-19T15:19:00.000Z,699.47998,699.565,698.31952,698.31952,137965
2026-05-19T15:20:00.000Z,698.31,698.67987,698.14001,698.26001,129183
2026-05-19T15:21:00.000Z,698.27002,698.97992,698.27002,698.63,74756
2026-05-19T15:22:00.000Z,698.69,699.02832,698.25,698.26001,53885
2026-05-19T15:23:00.000Z,698.21997,698.23993,697.67999,697.84003,64078
2026-05-19T15:24:00.000Z,697.79999,698.01001,697.22998,697.3017,125292
2026-05-19T15:25:00.000Z,697.25,697.67999,696.83002,697.63,116024
2026-05-19T15:26:00.000Z,697.65997,698.070007,697.59998,697.83002,87353
2026-05-19T15:27:00.000Z,697.87,698.25,697.58002,698.1701,55987
2026-05-19T15:28:00.000Z,698.20001,698.45001,697.53998,697.81,63732
2026-05-19T15:29:00.000Z,697.78998,698.13,697.67999,697.90002,36370
2026-05-19T15:30:00.000Z,697.84998,698.39001,697.56,698.39001,182946
2026-05-19T15:31:00.000Z,698.31012,699.47998,698.31012,699.36499,110692
2026-05-19T15:32:00.000Z,699.35999,699.49933,699.15997,699.27008,91943
2026-05-19T15:33:00.000Z,699.28003,699.32397,698.7,698.79999,78402
2026-05-19T15:34:00.000Z,698.83002,699.12,698.42499,698.42499,36079
2026-05-19T15:35:00.000Z,698.40997,698.45001,698.099976,698.315,83110
2026-05-19T15:36:00.000Z,698.28998,698.96997,698.17999,698.81989,62793
2026-05-19T15:37:00.000Z,698.78497,699.59998,698.68,699.53998,69078
2026-05-19T15:38:00.000Z,699.56,699.925,699.34,699.89001,83496
2026-05-19T15:39:00.000Z,699.92499,699.92499,699.48499,699.65002,71017
2026-05-19T15:40:00.000Z,699.69,699.78003,699.21997,699.72998,63098
2026-05-19T15:41:00.000Z,699.73999,699.88,699.58,699.85999,46624
2026-05-19T15:42:00.000Z,699.85999,700.44,699.72998,700.29999,129780
2026-05-19T15:43:00.000Z,700.26001,700.31,699.36011,699.57001,98659
2026-05-19T15:44:00.000Z,699.64001,700.039978,699.53998,699.96002,81751
2026-05-19T15:45:00.000Z,699.96002,700.13,699.59,699.59998,63989
2026-05-19T15:46:00.000Z,699.53009,699.87,699.10999,699.34998,61575
2026-05-19T15:47:00.000Z,699.35602,699.55,699.19,699.47998,112062
2026-05-19T15:48:00.000Z,699.48999,699.79999,699.33502,699.75,93003
2026-05-19T15:49:00.000Z,699.71002,699.87909,699.58832,699.87909,52522
2026-05-19T15:50:00.000Z,699.87,699.94,699.47998,699.625,101384
2026-05-19T15:51:00.000Z,699.65997,699.72,699.18011,699.37,78163
2026-05-19T15:52:00.000Z,699.41998,699.76001,699.34998,699.7301,56304
2026-05-19T15:53:00.000Z,699.78003,700,699.16498,699.27002,108790
2026-05-19T15:54:00.000Z,699.23999,699.32001,698.70001,699.10999,94132
2026-05-19T15:55:00.000Z,699.054016,699.065002,698.29,698.38202,78293
2026-05-19T15:56:00.000Z,698.37,698.75,698.15002,698.7099,97779
2026-05-19T15:57:00.000Z,698.78003,699.16,698.66998,699.14001,58979
2026-05-19T15:58:00.000Z,699.15997,699.15997,698.60999,698.71997,36778
2026-05-19T15:59:00.000Z,698.78998,699,698.64001,699,21459
2026-05-19T16:00:00.000Z,698.98999,699.59003,698.95001,699.52002,82202
2026-05-19T16:01:00.000Z,699.53998,699.84998,699.46002,699.60992,76374
2026-05-19T16:02:00.000Z,699.59003,700.3,699.58752,700.26501,72965
2026-05-19T16:03:00.000Z,700.23999,700.53003,700.10999,700.21002,104106
2026-05-19T16:04:00.000Z,700.15002,700.40002,699.96997,700.12,76949
2026-05-19T16:05:00.000Z,700.31,700.35992,699.77002,699.86499,50296
2026-05-19T16:06:00.000Z,699.85999,699.91,699.099976,699.37,67441
2026-05-19T16:07:00.000Z,699.3999,699.72498,699.28998,699.625,54213
2026-05-19T16:08:00.000Z,699.63,699.64001,699.41919,699.46997,26810
2026-05-19T16:09:00.000Z,699.51001,699.64008,698.78998,698.78998,53167
2026-05-19T16:10:00.000Z,698.81,699.030029,698.54999,699.030029,126962
2026-05-19T16:11:00.000Z,699.095886,699.3382,698.91998,698.97998,37523
2026-05-19T16:12:00.000Z,699.02002,699.039978,698.41998,698.65997,54928
2026-05-19T16:13:00.000Z,698.6925,698.95001,698.57001,698.59003,30225
2026-05-19T16:14:00.000Z,698.62,698.96002,698.52002,698.94501,62529
2026-05-19T16:15:00.000Z,698.96997,699.7995,698.92999,699.72998,109092
2026-05-19T16:16:00.000Z,699.71997,699.87,699.28,699.39001,58118
2026-05-19T16:17:00.000Z,699.40002,699.46002,698.96,699.44,75681
2026-05-19T16:18:00.000Z,699.40002,700.02002,699.33002,699.96997,114983
2026-05-19T16:19:00.000Z,700.0050049,700.16998,699.78998,700.039978,57750
2026-05-19T16:20:00.000Z,700.02002,700.36,699.79523,700.25,125002
2026-05-19T16:21:00.000Z,700.24988,700.27,699.89,699.90002,51224
2026-05-19T16:22:00.000Z,699.87,700.09,699.59003,699.76001,42231
2026-05-19T16:23:00.000Z,699.74048,700.20502,699.64001,700.13019,54064
2026-05-19T16:24:00.000Z,700.15002,700.45001,699.95001,700.42499,84528
2026-05-19T16:25:00.000Z,700.46002,701.21002,700.41998,701.15991,345247
2026-05-19T16:26:00.000Z,701.15997,701.45001,700.90997,701.030029,109543
2026-05-19T16:27:00.000Z,701.080017,701.37988,700.90002,701.35999,58233
2026-05-19T16:28:00.000Z,701.35999,701.54,701.22998,701.31,97705
2026-05-19T16:29:00.000Z,701.31,701.56,701.19,701.245,85534
2026-05-19T16:30:00.000Z,701.19,701.71997,701.059998,701.62,133651
2026-05-19T16:31:00.000Z,701.60999,702.096008,701.60999,701.94,87417
2026-05-19T16:32:00.000Z,702.03241,702.32001,701.9,702.090027,117862
2026-05-19T16:33:00.000Z,702.070007,702.18011,701.75,701.90997,79096
2026-05-19T16:34:00.000Z,701.90002,702.32001,701.89,702.10999,76378
2026-05-19T16:35:00.000Z,702.13,702.38501,702.09,702.1601,80034
2026-05-19T16:36:00.000Z,702.14001,702.37,701.83002,702.030029,68862
2026-05-19T16:37:00.000Z,702.039978,702.12,701.72998,701.78998,43083
2026-05-19T16:38:00.000Z,701.78003,702.57001,701.57,702.47498,89830
2026-05-19T16:39:00.000Z,702.46002,702.72998,702.33,702.56512,82081
2026-05-19T16:40:00.000Z,702.63013,702.84003,702.505,702.76001,49885
2026-05-19T16:41:00.000Z,702.76001,702.98993,702.69,702.98993,49899
2026-05-19T16:42:00.000Z,702.98999,703.030029,702.53748,702.65997,107652
2026-05-19T16:43:00.000Z,702.71002,702.92999,702.64502,702.85498,156862
2026-05-19T16:44:00.000Z,702.88,703.17987,702.85999,703.15997,53081
2026-05-19T16:45:00.000Z,703.15997,703.32001,702.98999,703.25,295155
2026-05-19T16:46:00.000Z,703.27991,703.29,702.76001,702.78998,68907
2026-05-19T16:47:00.000Z,702.78998,703.070007,702.64001,703.030029,78309
2026-05-19T16:48:00.000Z,703.059998,703.080017,702.66998,702.7868,108336
2026-05-19T16:49:00.000Z,702.78998,703.15002,702.65997,703,123289
2026-05-19T16:50:00.000Z,702.95001,702.98877,702.67999,702.89508,85888
2026-05-19T16:51:00.000Z,702.97998,703.52002,702.97998,703.44,120365
2026-05-19T16:52:00.000Z,703.46997,703.75,703.42999,703.64001,133115
2026-05-19T16:53:00.000Z,703.66998,703.89001,703.60999,703.85999,50698
2026-05-19T16:54:00.000Z,703.84003,704.05,703.77002,704,76972
2026-05-19T16:55:00.000Z,704.01001,704.14001,703.90997,704.032288,42450
2026-05-19T16:56:00.000Z,704.02002,704.05,703.71002,703.95209,56957
2026-05-19T16:57:00.000Z,703.99988,704.25989,703.83002,703.84003,73264
2026-05-19T16:58:00.000Z,703.87,703.92999,703.64,703.81989,119270
2026-05-19T16:59:00.000Z,703.82001,704.04,703.65997,703.96997,55493
2026-05-19T17:00:00.000Z,703.97998,704.10498,703.71002,703.84497,65036
2026-05-19T17:01:00.000Z,703.83002,704.10999,703.74,704.030029,68570
2026-05-19T17:02:00.000Z,704.02002,704.41498,704.01001,704.23499,94218
2026-05-19T17:03:00.000Z,704.24011,704.77002,704.21002,704.65503,164404
2026-05-19T17:04:00.000Z,704.69,704.87,704.63,704.78497,118464
2026-05-19T17:05:00.000Z,704.78003,704.98993,704.69012,704.96997,51076
2026-05-19T17:06:00.000Z,704.92999,705,704.64001,704.71997,79875
2026-05-19T17:07:00.000Z,704.73999,704.77002,704.46002,704.52051,66383
2026-05-19T17:08:00.000Z,704.51001,704.95001,704.46002,704.85498,80537
2026-05-19T17:09:00.000Z,704.89502,705.19,704.85999,705.13,72666
2026-05-19T17:10:00.000Z,705.10999,705.25,704.97998,705.01001,86874
2026-05-19T17:11:00.000Z,705,705.1,704.78998,704.84009,38219
2026-05-19T17:12:00.000Z,704.83002,705.14001,704.79999,705.099976,36670
2026-05-19T17:13:00.000Z,705.13,705.37598,705.059998,705.19,74214
2026-05-19T17:14:00.000Z,705.31,705.35999,705.15503,705.23999,38402
2026-05-19T17:15:00.000Z,705.22998,705.66,705.22998,705.62,84301
2026-05-19T17:16:00.000Z,705.65997,705.75,705.53998,705.62,155913
2026-05-19T17:17:00.000Z,705.57013,705.96997,705.54077,705.78119,114281
2026-05-19T17:18:00.000Z,705.83002,705.90002,705.67999,705.70007,155694
2026-05-19T17:19:00.000Z,705.71997,705.93,705.65997,705.90002,68515
2026-05-19T17:20:00.000Z,705.91998,705.96,705.60999,705.71002,130220
2026-05-19T17:21:00.000Z,705.67999,706.34003,705.65002,706.255,173510
2026-05-19T17:22:00.000Z,706.25,706.45001,706.16498,706.42517,60919
2026-05-19T17:23:00.000Z,706.45502,706.48999,706.049988,706.27008,70159
2026-05-19T17:24:00.000Z,706.28003,706.39001,706.034973,706.14001,42548
2026-05-19T17:25:00.000Z,706.17499,706.27,705.685,705.71002,82207
2026-05-19T17:26:00.000Z,705.71997,705.77991,705.14,705.27002,192106
2026-05-19T17:27:00.000Z,705.27002,705.46002,705.2,705.22498,89314
2026-05-19T17:28:00.000Z,705.255,705.44,704.9101,705,87675
2026-05-19T17:29:00.000Z,705.0050049,705.55,705.0050049,705.44501,91181
2026-05-19T17:30:00.000Z,705.44,706.27002,705.39008,706.0098877,87024
2026-05-19T17:31:00.000Z,706.014404,706.33002,706.0050049,706.01001,51496
2026-05-19T17:32:00.000Z,705.98999,706.12,705.65002,705.88,83135
2026-05-19T17:33:00.000Z,705.85419,705.90002,705.58301,705.59009,71823
2026-05-19T17:34:00.000Z,705.58002,705.79999,705.39001,705.40002,76256
2026-05-19T17:35:00.000Z,705.39001,705.62988,705.39001,705.59998,158182
2026-05-19T17:36:00.000Z,705.57001,705.88,705.5,705.76001,42982
2026-05-19T17:37:00.000Z,705.79999,705.94,705.76001,705.87,54911
2026-05-19T17:38:00.000Z,705.85999,705.93,705.72,705.76001,178089
2026-05-19T17:39:00.000Z,705.77002,706.05,705.42999,705.89001,57021
2026-05-19T17:40:00.000Z,705.95001,706.16992,705.5,705.83002,95729
2026-05-19T17:41:00.000Z,705.90997,706,705.72119,705.89001,42996
2026-05-19T17:42:00.000Z,705.90002,705.97998,705.71997,705.97998,34993
2026-05-19T17:43:00.000Z,705.92999,705.92999,705.52002,705.6394,35942
2026-05-19T17:44:00.000Z,705.64001,705.75,705.52002,705.59369,38127
2026-05-19T17:45:00.000Z,705.63,705.66998,705.01001,705.242,90767
2026-05-19T17:46:00.000Z,705.23999,705.23999,704.59003,704.62,109192
2026-05-19T17:47:00.000Z,704.58002,704.78998,704.29999,704.39001,99784
2026-05-19T17:48:00.000Z,704.35999,704.92297,704.35999,704.87012,81362
2026-05-19T17:49:00.000Z,704.84998,705.13,704.71002,704.98999,66835
2026-05-19T17:50:00.000Z,705.030029,705.030029,704.6701,704.74988,49732
2026-05-19T17:51:00.000Z,704.69,704.78998,704.54999,704.72998,40193
2026-05-19T17:52:00.000Z,704.65997,704.7099,704.26721,704.32501,39677
2026-05-19T17:53:00.000Z,704.32001,704.335,704.14001,704.19,50733
2026-05-19T17:54:00.000Z,704.20001,704.34998,703.65503,704.33502,129168
2026-05-19T17:55:00.000Z,704.35999,704.79999,704.26001,704.63,93339
2026-05-19T17:56:00.000Z,704.65002,704.84003,704.5,704.64001,42193
2026-05-19T17:57:00.000Z,704.69,704.82501,704.52002,704.59998,41635
2026-05-19T17:58:00.000Z,704.56512,704.95502,704.53998,704.90002,22082
2026-05-19T17:59:00.000Z,704.96002,705.21,704.92999,705.15002,41592
2026-05-19T18:00:00.000Z,705.17999,705.4201,705.12012,705.29999,104295
2026-05-19T18:01:00.000Z,705.31,705.46002,705.01001,705.23999,75588
2026-05-19T18:02:00.000Z,705.21997,705.45068,705.17499,705.40002,2532
2026-05-19T18:03:00.000Z,705.40002,705.63,705.38,705.41998,37055
2026-05-19T18:04:00.000Z,705.46002,705.56,705.36,705.46002,46426
2026-05-19T18:05:00.000Z,705.46997,705.72498,705.44012,705.67999,40669
2026-05-19T18:06:00.000Z,705.70001,705.78003,705.42999,705.45001,185562
2026-05-19T18:07:00.000Z,705.40997,705.75,705.37,705.75,141294
2026-05-19T18:08:00.000Z,705.78003,705.79999,705.53003,705.73999,18843
2026-05-19T18:09:00.000Z,705.72998,705.83502,705.69012,705.72998,23210
2026-05-19T18:10:00.000Z,705.73798,705.91,705.53497,705.69,53287
2026-05-19T18:11:00.000Z,705.68512,705.92999,705.67999,705.73999,43728
2026-05-19T18:12:00.000Z,705.75,705.82001,705.5,705.63,30056
2026-05-19T18:13:00.000Z,705.62097,705.65002,705.38,705.42999,262725
2026-05-19T18:14:00.000Z,705.41998,705.51001,705.19177,705.21002,61749
2026-05-19T18:15:00.000Z,705.17999,705.44,705.07,705.13,49897
2026-05-19T18:16:00.000Z,705.10999,705.12,704.745,704.90997,38220
2026-05-19T18:17:00.000Z,704.83002,705.23999,704.79999,705.15997,30752
2026-05-19T18:18:00.000Z,705.12622,705.13,704.71,704.73999,27827
2026-05-19T18:19:00.000Z,704.76001,705.01001,704.76001,704.8985,26457
2026-05-19T18:20:00.000Z,704.91998,704.95001,704.42999,704.73999,43314
2026-05-19T18:21:00.000Z,704.70001,704.77002,704.38,704.6601,40273
2026-05-19T18:22:00.000Z,704.65002,704.69928,703.69,704.48999,139609
2026-05-19T18:23:00.000Z,704.48993,704.65997,704.39001,704.5603,63379
2026-05-19T18:24:00.000Z,704.53003,704.58002,704.19012,704.40997,37600
2026-05-19T18:25:00.000Z,704.40997,704.58258,704.17999,704.5,74299
2026-05-19T18:26:00.000Z,704.46997,705.038818,704.46997,704.87,71545
2026-05-19T18:27:00.000Z,704.89001,704.91998,704.345,704.39001,101671
2026-05-19T18:28:00.000Z,704.33002,704.41,703.95001,704.12,83367
2026-05-19T18:29:00.000Z,704.15997,704.19,703.9101,704.01001,52648
2026-05-19T18:30:00.000Z,703.99011,704.14001,703.65503,703.97998,91622
2026-05-19T18:31:00.000Z,703.96997,704.19,703.88,704.17999,60302
2026-05-19T18:32:00.000Z,704.16998,704.34003,703.97998,704.22998,61329
2026-05-19T18:33:00.000Z,704.20001,704.62939,704.14001,704.56989,38513
2026-05-19T18:34:00.000Z,704.59003,704.59003,704.23999,704.45001,34251
2026-05-19T18:35:00.000Z,704.53998,704.87,704.29999,704.84998,56387
2026-05-19T18:36:00.000Z,704.87073,704.89502,704.42999,704.46002,49091
2026-05-19T18:37:00.000Z,704.42999,704.44,704.15997,704.31,40278
2026-05-19T18:38:00.000Z,704.30011,704.46997,704.02002,704.039978,22765
2026-05-19T18:39:00.000Z,704.039978,704.039978,703.75,703.84003,40658
2026-05-19T18:40:00.000Z,703.81,704,703.56769,703.81299,80017
2026-05-19T18:41:00.000Z,703.86401,704.030029,703.59003,704.020996,52632
2026-05-19T18:42:00.000Z,704.030029,704.079895,703.51001,703.58002,55843
2026-05-19T18:43:00.000Z,703.59003,703.92999,703.47998,703.79999,44324
2026-05-19T18:44:00.000Z,703.80988,703.95001,703.67999,703.86011,74431
2026-05-19T18:45:00.000Z,703.85999,703.87,703.46997,703.52002,35447
2026-05-19T18:46:00.000Z,703.53009,703.71002,703.40009,703.58081,28725
2026-05-19T18:47:00.000Z,703.56,703.82001,703.46002,703.53003,23860
2026-05-19T18:48:00.000Z,703.495,703.69,703.28,703.65997,90893
2026-05-19T18:49:00.000Z,703.65997,703.97998,703.51,703.84998,43377
2026-05-19T18:50:00.000Z,703.82001,703.87,703.65002,703.70001,44444
2026-05-19T18:51:00.000Z,703.67999,703.93,703.59998,703.78003,41436
2026-05-19T18:52:00.000Z,703.71503,703.765,703.46997,703.5498,35588
2026-05-19T18:53:00.000Z,703.51501,703.57001,702.98383,703.19,86324
2026-05-19T18:54:00.000Z,703.20001,703.21002,702.80029,702.82001,67232
