timestamp,open,high,low,close,volume
2026-03-12T13:30:00.000Z,24758.498,24797.3047,24734.1406,24795.4414,0
2026-03-12T13:35:00.000Z,24792.4902,24807.0781,24783.0762,24795.5781,17816051
2026-03-12T13:40:00.000Z,24789.1641,24807.9238,24744.1289,24751.6465,17365242
2026-03-12T13:45:00.000Z,24736.627,24736.627,24661.6992,24705.8008,19736526
2026-03-12T13:50:00.000Z,24720.248,24737.752,24644.9551,24651.998,16034483
2026-03-12T13:55:00.000Z,24650.248,24656.0762,24610.3828,24635.4434,16424690
2026-03-12T14:00:00.000Z,24646.1621,24721.7461,24646.1621,24698.1289,16837322
2026-03-12T14:05:00.000Z,24698.2637,24702.9141,24682.0957,24687.4941,13950848
2026-03-12T14:10:00.000Z,24687.2266,24721.1738,24679.6191,24718.7168,13298553
2026-03-12T14:15:00.000Z,24717.3398,24725.9492,24662.4824,24665.5273,12779916
2026-03-12T14:20:00.000Z,24662.4883,24663.4746,24643.7344,24655.9395,11141409
2026-03-12T14:25:00.000Z,24673.4082,24677.1465,24604.3711,24604.3711,11317379
2026-03-12T14:30:00.000Z,24601.6777,24603.1152,24573.8965,24581.3379,14005879
2026-03-12T14:35:00.000Z,24585.2051,24607.6504,24557.3027,24586.4492,14027222
2026-03-12T14:40:00.000Z,24586.2637,24625.959,24572.4395,24623.4375,11435024
2026-03-12T14:45:00.000Z,24624.7363,24687.5313,24588.3535,24593.5938,16216549
2026-03-12T14:50:00.000Z,24598.6094,24609.7363,24585.9199,24604.4941,12205529
2026-03-12T14:55:00.000Z,24604.8809,24622.2793,24595.9688,24602.3457,10461723
2026-03-12T15:00:00.000Z,24604.0684,24609.0938,24564.1387,24590.9434,10850480
2026-03-12T15:05:00.000Z,24587.8301,24592.6133,24578.3613,24584.0039,9463620
2026-03-12T15:10:00.000Z,24570.9766,24572.0488,24541.8418,24565.0684,10914964
2026-03-12T15:15:00.000Z,24569.9863,24572.4258,24552.5684,24565.5801,10813848
2026-03-12T15:20:00.000Z,24563.0703,24578.5449,24549.6191,24577.7695,10318388
2026-03-12T15:25:00.000Z,24576.3008,24617.3125,24576.3008,24601.1367,11528267
2026-03-12T15:30:00.000Z,24597.2324,24613.1563,24584.4531,24591.9102,10410530
2026-03-12T15:35:00.000Z,24591.3418,24666.8027,24563.4941,24666.8027,11636685
2026-03-12T15:40:00.000Z,24661.3418,24684.623,24631.2305,24673.1426,15511502
2026-03-12T15:45:00.000Z,24663.6152,24672.918,24609.6133,24639.4355,11573262
